sales,profit,shipping_cost,unit_price,quantity,discount,heavy_discount_regions,non_profitable_regions,more_qty,cluster
413.82,20.61,39.87,137.94,3,0.0,0,0,1,1
334.7999999999999,-29.849999999999994,39.86,66.96,5,0.1,0,0,1,1
39.99,11.597099999999998,5.2,39.99,1,0.0,0,0,0,2
732.8999999999999,307.8,39.69,73.28999999999998,10,0.0,0,0,1,1
558.0000000000001,139.44,39.68,139.50000000000003,4,0.0,0,0,1,1
297.90359999999987,25.023599999999995,39.6,74.47589999999998,4,0.17,0,0,1,1
340.35,51.0,39.59,68.07,5,0.0,0,0,1,1
265.26,13.26,39.56,132.63,2,0.0,0,0,0,2
457.893,111.84299999999998,39.54,152.631,3,0.1,0,0,1,1
346.92,0.0,39.483000000000004,115.64,3,0.0,0,0,1,1
7.992000000000001,0.5994000000000002,1.78,7.992000000000001,1,0.2,0,0,0,2
546.0,158.28,39.47,136.5,4,0.0,0,0,1,1
409.77,69.66,39.34,136.59,3,0.0,0,0,1,1
557.0475,-26.302499999999995,39.22,111.4095,5,0.15,0,0,1,1
868.6439999999999,366.74399999999986,39.22,124.09200000000001,7,0.1,0,0,1,1
244.5,88.0,39.108000000000004,48.9,5,0.0,0,0,1,1
35.12,13.17,5.12,17.56,2,0.2,0,0,0,2
95.688,14.327999999999983,39.02,31.896,3,0.4,0,0,1,1
249.18,107.1,39.0,124.59,2,0.0,0,0,0,2
131.868,5.8080000000000025,38.94,65.934,2,0.1,0,0,0,2
419.944,52.492999999999974,37.54,59.992,7,0.2,0,0,1,1
258.264,-27.396,38.89,129.132,2,0.15,0,0,0,2
523.98,-139.77000000000004,38.87,104.796,5,0.4,0,0,1,1
278.88,114.3,38.86,139.44,2,0.0,0,0,0,2
539.9639999999998,-107.99280000000002,21.97,89.99399999999999,6,0.4,0,0,1,1
392.22,160.74,38.8,65.37,6,0.0,0,0,1,1
280.78200000000004,-60.836100000000016,21.38,93.594,3,0.4,0,0,1,1
612.48,18.36,38.5,153.12,4,0.0,0,0,1,1
303.8400000000001,18.18,38.47,151.92000000000004,2,0.0,0,0,0,2
226.12,97.2,38.427,113.06,2,0.0,0,0,0,2
333.9600000000001,13.320000000000002,38.41,111.32,3,0.0,0,0,1,1
740.34,162.72,38.399,82.26,9,0.0,0,0,1,1
278.9298,47.0298,38.38,139.4649,2,0.17,0,0,0,2
162.06,35.64,38.35,81.03,2,0.0,0,0,0,2
250.992,4.122000000000014,38.34,83.664,3,0.4,0,0,1,1
415.44,16.560000000000002,38.31,138.48,3,0.0,0,0,1,1
246.02400000000003,65.604,38.18,123.012,2,0.1,0,0,0,2
241.38,57.87,38.07,80.46000000000002,3,0.0,0,0,1,1
386.38800000000003,-64.42200000000003,38.0,386.38800000000003,1,0.4,1,1,0,3
418.05000000000007,79.38,37.98,139.35000000000002,3,0.0,0,0,1,1
468.792,181.992,37.9,117.198,4,0.15,0,0,1,1
339.18,108.48,37.88,169.59,2,0.0,0,0,0,2
332.1629999999999,-43.13699999999999,37.85,55.3605,6,0.15,0,0,1,1
494.982,-115.49580000000006,89.14,164.99400000000003,3,0.4,0,0,1,1
272.52,128.04,37.72,68.13,4,0.0,0,0,1,1
124.44,24.87,37.68,124.44,1,0.0,1,1,0,3
217.6,50.0,37.657,43.52,5,0.0,0,0,1,1
179.392,-20.208,37.578,89.696,2,0.2,0,0,0,2
445.28,17.76,37.459,111.32,4,0.0,0,0,1,1
129.13199999999998,10.632000000000003,37.31,64.56599999999999,2,0.15,0,0,0,2
1107.516,325.716,37.2,553.758,2,0.15,0,0,0,2
333.9600000000001,13.320000000000002,37.049,111.32,3,0.0,0,0,1,1
295.776,-421.524,37.02,49.29600000000001,6,0.6,1,1,1,3
110.85600000000001,-74.844,36.93,55.428000000000004,2,0.6,1,1,0,3
698.8499999999998,146.7,36.86,139.76999999999998,5,0.0,0,0,1,1
197.883,70.35300000000001,36.81,65.961,3,0.1,0,0,1,1
123.39,49.35,36.78,123.39,1,0.0,0,0,0,2
273.18,76.44,36.78,136.59,2,0.0,0,0,0,2
403.272,-60.52800000000002,36.71,100.818,4,0.4,0,0,1,1
565.3199999999998,56.52,36.62,141.32999999999996,4,0.0,0,0,1,1
163.425,-39.22500000000002,36.6,32.685,5,0.5,0,0,1,1
266.04,77.03999999999998,36.54,66.50999999999999,4,0.0,0,0,1,1
317.99249999999995,16.942500000000027,36.33,105.9975,3,0.25,0,0,1,1
243.7,21.9,36.311,48.74,5,0.0,0,0,1,1
555.072,-430.36800000000005,36.28,69.384,8,0.6,1,1,1,3
354.12,14.16,36.27,88.53,4,0.0,0,0,1,1
303.66,75.9,36.23,151.82999999999996,2,0.0,0,0,0,2
43.176,15.1116,1.33,14.392,3,0.2,0,0,1,1
339.18,-122.22000000000004,36.05,84.795,4,0.5,0,0,1,1
146.688,-165.07199999999997,35.97,73.344,2,0.6,1,1,0,3
667.5600000000002,100.08,35.94,166.89,4,0.0,0,0,1,1
239.976,17.998199999999994,28.22,79.992,3,0.2,0,0,1,1
278.70000000000005,52.92,35.86,139.35000000000002,2,0.0,0,0,0,2
418.50000000000017,33.480000000000004,35.79,139.50000000000003,3,0.0,0,0,1,1
273.48,24.599999999999994,35.779,91.16,3,0.0,0,0,1,1
607.3199999999998,151.8,35.77,151.82999999999996,4,0.0,0,0,1,1
533.8934999999999,119.14350000000002,35.71,76.27049999999998,7,0.15,0,0,1,1
333.24,79.92,35.7,83.31,4,0.0,0,0,1,1
369.28,87.67999999999998,35.694,73.85600000000002,5,0.2,0,0,1,1
313.9641,86.98409999999996,35.65,104.6547,3,0.17,0,0,1,1
546.6000000000001,27.24,35.6,91.10000000000002,6,0.0,0,0,1,1
556.1,22.200000000000006,35.558,111.22,5,0.0,0,0,1,1
407.23199999999997,-149.328,35.52,101.80799999999999,4,0.4,0,0,1,1
369.84,48.06,28.34,184.92,2,0.0,0,0,0,2
398.6880000000001,-358.99199999999996,35.32,49.83600000000001,8,0.6,0,0,1,1
228.8808,-41.4192,35.24,114.4404,2,0.17,0,0,0,2
613.2869999999998,44.307000000000016,35.24,102.2145,6,0.17,0,0,1,1
299.9,74.975,44.26,149.95,2,0.0,0,0,0,2
1127.976,126.89729999999979,9.13,375.99199999999996,3,0.2,0,0,1,1
194.0805,13.630500000000012,35.14,64.69349999999999,3,0.15,0,0,1,1
286.43999999999994,14.279999999999998,35.131,95.47999999999998,3,0.0,0,0,1,1
409.9500000000001,36.81,35.13,136.65,3,0.0,0,0,1,1
578.2,0.0,35.124,115.64,5,0.0,0,0,1,1
380.55,79.80000000000003,35.02,76.10999999999999,5,0.0,0,0,1,1
239.7372,-11.602800000000007,34.99,119.8686,2,0.17,0,0,0,2
129.98,62.3904,15.99,64.99,2,0.0,0,0,0,2
343.0970999999999,45.4671,34.96,114.3657,3,0.17,0,0,1,1
222.56,109.04,34.933,111.28,2,0.0,0,0,0,2
457.4628,60.6228,34.9,114.3657,4,0.17,0,0,1,1
135.95999999999998,10.86,34.9,45.31999999999999,3,0.0,0,0,1,1
554.28,77.52,34.89,138.57,4,0.0,0,0,1,1
323.32499999999993,122.025,34.88,64.66499999999999,5,0.1,0,0,1,1
314.3640000000001,-7.416000000000004,34.82,157.18200000000004,2,0.15,0,0,0,2
259.56,-145.44,34.82,64.89,4,0.5,0,0,1,1
391.32,90.0,34.81,65.22,6,0.0,0,0,1,1
428.52,175.68,34.798,428.52,1,0.0,0,0,0,2
550.0799999999998,-66.11999999999999,34.79,137.51999999999998,4,0.25,0,0,1,1
336.36,30.24,34.79,168.18,2,0.0,0,0,0,2
413.82,20.61,34.78,137.94,3,0.0,0,0,1,1
1114.8000000000004,211.68,34.73,139.35000000000002,8,0.0,0,0,1,1
627.1680000000001,70.55639999999994,112.2,156.79200000000003,4,0.2,0,0,1,1
369.28,144.0,34.648,92.32,4,0.0,0,0,1,1
131.98,35.634600000000006,19.71,65.99,2,0.0,0,0,0,2
59.99399999999999,-12.998700000000007,8.11,59.99399999999999,1,0.4,0,0,0,2
364.32,142.07999999999996,34.54,182.16,2,0.0,0,0,0,2
440.1,61.56,34.5,73.35,6,0.0,0,0,1,1
677.58,176.1708,61.55,225.86,3,0.0,0,0,1,1
275.61600000000004,-0.024000000000004462,34.48,137.80800000000002,2,0.1,0,0,0,2
138.696,-107.54399999999997,34.455,46.232,3,0.6,0,0,1,1
273.564,-6.5160000000000045,34.44,68.391,4,0.15,0,0,1,1
200.196,-40.044000000000004,34.35,100.09799999999998,2,0.4,0,0,0,2
108.57600000000001,8.1432,7.73,36.192,3,0.2,0,0,1,1
280.3275,-3.8024999999999807,34.3,93.4425,3,0.25,0,0,1,1
365.55,43.8,34.29,73.10999999999999,5,0.0,0,0,1,1
442.2,185.7,34.29,88.44,5,0.0,0,0,1,1
295.92000000000013,-259.02,34.26,49.32000000000002,6,0.6,1,1,1,3
385.9002,-60.55980000000001,34.19,55.1286,7,0.17,0,0,1,1
336.24,43.68,34.14,168.12,2,0.0,0,0,0,2
331.84,23.2,34.102999999999994,82.96,4,0.0,0,0,1,1
333.66,3.3,34.056999999999995,111.22,3,0.0,0,0,1,1
543.201,25.55099999999999,34.04,543.201,1,0.15,0,0,0,2
328.99499999999995,94.995,34.03,65.79899999999999,5,0.1,0,0,1,1
223.65,-85.8,33.95,44.73,5,0.4,0,0,1,1
709.6650000000002,141.91499999999996,33.93,141.93300000000005,5,0.15,0,0,1,1
264.33,-126.89999999999998,33.9,88.11,3,0.5,0,0,1,1
848.4000000000002,364.80000000000007,33.88,169.68,5,0.0,0,0,1,1
329.98800000000006,-76.99720000000002,18.75,164.99400000000003,2,0.4,0,0,0,2
222.64,8.88,33.86,111.32,2,0.0,0,0,0,2
1622.5649999999994,133.60499999999996,33.81,540.8549999999998,3,0.15,0,0,1,1
350.649,31.148999999999994,33.74,116.883,3,0.1,0,0,1,1
260.19,-109.35,33.73,86.73,3,0.5,0,0,1,1
303.8400000000001,103.26,33.69,151.92000000000004,2,0.0,0,0,0,2
225.54,3.6399999999999855,33.688,32.22000000000001,7,0.4,0,0,1,1
419.016,-44.42399999999999,33.66,104.754,4,0.15,0,0,1,1
346.0800000000001,155.68,33.638000000000005,86.52000000000002,4,0.0,0,0,1,1
475.1916,-57.3684,33.58,118.79789999999998,4,0.17,0,0,1,1
119.94,5.996999999999987,45.03,19.99,6,0.0,0,0,1,1
176.88,70.74,33.53,88.44,2,0.0,0,0,0,2
303.84,-136.76,33.506,60.768,5,0.4,0,0,1,1
494.376,-115.35440000000006,87.88,123.594,4,0.4,0,0,1,1
275.76,5.46,33.38,137.88,2,0.0,0,0,0,2
143.98199999999997,-28.79640000000001,21.08,47.99399999999999,3,0.4,0,0,1,1
462.105,-36.015,33.37,66.015,7,0.1,0,0,1,1
339.885,-24.61500000000001,33.36,113.295,3,0.17,0,0,1,1
166.62,34.980000000000004,33.31,83.31,2,0.0,0,0,0,2
381.68,141.2,33.296,95.42,4,0.0,0,0,1,1
179.73899999999998,67.869,33.26,59.91299999999999,3,0.1,0,0,1,1
464.61,-32.91,33.25,116.1525,4,0.15,0,0,1,1
130.44,45.6,33.19,65.22,2,0.0,0,0,0,2
565.3199999999998,56.52,33.19,141.32999999999996,4,0.0,0,0,1,1
248.49999999999997,111.8,33.163000000000004,49.69999999999999,5,0.0,0,0,1,1
910.35,391.35,33.15,182.07,5,0.0,0,0,1,1
369.72,-140.57999999999998,33.02,61.62,6,0.5,0,0,1,1
151.92,71.4,32.938,50.63999999999999,3,0.0,0,0,1,1
223.83,58.14,32.84,74.60999999999999,3,0.0,0,0,1,1
245.862,49.122,32.77,122.931,2,0.1,0,0,0,2
336.2399999999999,100.86,32.762,112.07999999999998,3,0.0,0,0,1,1
443.80800000000005,-199.752,32.7,110.952,4,0.4,0,0,1,1
492.95999999999987,83.75999999999998,32.693000000000005,82.15999999999998,6,0.0,0,0,1,1
545.9159999999998,72.78880000000005,45.96,38.99399999999999,14,0.4,0,0,1,1
69.9,18.873000000000005,29.05,34.95,2,0.0,0,0,0,2
296.922,52.36200000000001,32.59,148.46099999999996,2,0.15,0,0,0,2
358.2,41.79000000000002,20.05,119.4,3,0.4,0,0,1,1
317.94,155.67999999999995,32.463,45.42,7,0.0,0,0,1,1
339.36,61.08,32.46,169.68,2,0.0,0,0,0,2
300.402,-125.20800000000004,32.4,100.134,3,0.4,0,0,1,1
346.92,100.56,32.39,173.46,2,0.0,0,0,0,2
263.196,75.99600000000001,32.39,65.79899999999999,4,0.1,0,0,1,1
375.3675,29.947500000000005,32.29,125.1225,3,0.25,0,0,1,1
107.88,10.787999999999995,1.87,35.96,3,0.2,0,0,1,1
388.60800000000006,-14.592000000000008,32.167,97.15200000000002,4,0.2,0,0,1,1
249.06,12.419999999999998,32.12,124.53,2,0.0,0,0,0,2
425.18699999999995,-0.06300000000000239,32.12,141.72899999999998,3,0.15,0,0,1,1
292.5252,14.065199999999995,32.12,146.2626,2,0.17,0,0,0,2
339.9000000000001,30.45,32.09,67.98,5,0.0,0,0,1,1
267.84,62.4,32.09,66.96,4,0.1,0,0,1,1
195.6,70.4,32.07,48.9,4,0.0,0,0,1,1
313.362,-459.85799999999983,32.06,22.383000000000003,14,0.7,1,1,1,3
275.76,-110.34000000000003,32.044000000000004,55.152,5,0.4,0,0,1,1
107.984,9.448599999999997,1.59,107.984,1,0.2,0,0,0,2
81.75599999999999,13.595999999999995,31.94,40.87799999999999,2,0.4,0,0,0,2
168.03,-110.91,31.91,84.015,2,0.5,0,0,0,2
302.76,-75.72000000000003,31.89,75.69,4,0.4,0,0,1,1
152.09999999999997,42.540000000000006,31.861,50.69999999999999,3,0.0,0,0,1,1
303.84,39.48,31.859,101.28,3,0.0,0,0,1,1
496.584,-27.695999999999998,31.85,124.146,4,0.1,0,0,1,1
524.28,146.76,31.75,131.07,4,0.0,0,0,1,1
498.12,24.84,31.74,124.53,4,0.0,0,0,1,1
101.75400000000002,-169.62599999999995,31.7,50.87700000000001,2,0.7,0,0,0,2
323.2125,121.61250000000004,31.66,64.6425,5,0.15,0,0,1,1
292.8,46.8,31.655,48.8,6,0.0,0,0,1,1
607.3199999999998,115.32,31.65,151.82999999999996,4,0.0,0,0,1,1
262.14,5.22,31.624,87.38,3,0.0,0,0,1,1
366.72,113.64,31.594,122.24,3,0.0,0,0,1,1
103.192,11.609099999999998,7.69,103.192,1,0.2,0,0,0,2
86.352,8.635200000000001,5.31,14.392,6,0.2,0,0,1,1
124.593,39.57300000000001,31.48,62.2965,2,0.15,0,0,0,2
166.82999999999996,-73.40999999999998,31.42,83.41499999999998,2,0.5,0,0,0,2
333.78,83.4,31.406999999999996,111.26,3,0.0,0,0,1,1
391.98,113.67419999999998,155.34,195.99,2,0.0,0,0,0,2
349.52,-78.67999999999998,31.384,69.904,5,0.2,0,0,1,1
201.285,15.615000000000002,31.38,67.095,3,0.1,0,0,1,1
166.92000000000004,43.38,31.26,166.92000000000004,1,0.0,0,0,0,2
143.928,-32.38380000000001,5.34,15.992,9,0.2,0,0,1,1
279.00000000000006,69.72,31.26,139.50000000000003,2,0.0,0,0,0,2
425.18699999999995,-0.06300000000000239,31.24,141.72899999999998,3,0.15,0,0,1,1
464.04,27.81,31.18,154.68,3,0.0,0,0,1,1
138.57,45.72,31.15,138.57,1,0.0,1,1,0,3
300.564,73.46399999999997,31.12,150.282,2,0.1,0,0,0,2
443.98800000000006,123.228,31.05,110.99700000000001,4,0.1,0,0,1,1
249.426,63.726000000000006,31.02,124.713,2,0.1,0,0,0,2
504.54,-42.06,30.98,100.90799999999999,5,0.4,0,0,1,1
262.14,5.22,30.938000000000002,87.38,3,0.0,0,0,1,1
99.98,3.999199999999988,7.0,49.99,2,0.0,0,0,0,2
424.14,12.72,30.899,424.14,1,0.0,0,0,0,2
123.24,3.69,30.88,123.24,1,0.0,0,0,0,2
372.555,74.475,30.88,62.0925,6,0.15,0,0,1,1
367.57800000000003,-0.16200000000000614,30.88,61.263000000000005,6,0.1,0,0,1,1
220.704,-303.576,30.86,55.176,4,0.6,1,1,1,3
546.96,54.6,30.84,136.74,4,0.0,0,0,1,1
522.144,-52.215999999999994,30.754,261.072,2,0.4,0,0,0,2
152.09999999999997,-30.49999999999999,30.744,30.419999999999995,5,0.4,0,0,1,1
211.168,15.837600000000007,56.26,52.792,4,0.2,0,0,1,1
448.48,49.28,30.728,112.12,4,0.0,0,0,1,1
455.76,-45.69,30.71,91.152,5,0.4,0,0,1,1
286.44,137.46,30.66,143.22,2,0.0,0,0,0,2
607.2,103.2,30.655,121.44,5,0.0,0,0,1,1
249.06,-129.54,30.54,62.265,4,0.5,0,0,1,1
359.98,93.59480000000002,31.02,179.99,2,0.0,0,0,0,2
180.96,13.571999999999996,18.31,36.192,5,0.2,0,0,1,1
520.38,-95.52,30.4,104.07600000000001,5,0.4,0,0,1,1
330.912,-209.688,30.38,82.728,4,0.4,0,0,1,1
251.10000000000005,-62.820000000000036,30.37,83.70000000000002,3,0.4,0,0,1,1
197.64,13.139999999999995,30.28,65.88,3,0.1,0,0,1,1
248.88,78.96000000000002,30.28,62.21999999999999,4,0.15,0,0,1,1
211.46400000000003,-49.356,30.25,105.73200000000001,2,0.4,0,0,0,2
262.91200000000003,-9.888,30.245,65.72800000000001,4,0.2,0,0,1,1
260.52000000000004,96.36,30.23,43.42000000000001,6,0.0,0,0,1,1
610.6724999999999,110.3625,30.22,67.85249999999999,9,0.17,0,0,1,1
402.75000000000006,36.15000000000001,30.2,80.55000000000003,5,0.0,0,0,1,1
259.56000000000006,116.76000000000002,30.185,86.52000000000002,3,0.0,0,0,1,1
249.18,59.76000000000001,30.12,124.59,2,0.0,0,0,0,2
57.594,-11.5188,7.54,57.594,1,0.4,0,0,0,2
164.2,26.24,30.112,82.1,2,0.0,0,0,0,2
371.6,159.75999999999996,30.104000000000006,92.9,4,0.0,0,0,1,1
532.56,85.19999999999997,30.06,66.57,8,0.0,0,0,1,1
223.47,26.73,29.99,74.49,3,0.0,0,0,1,1
566.97,153.0819,71.66,188.99,3,0.0,0,0,1,1
130.56,50.88,29.83,65.28,2,0.0,0,0,0,2
597.744,209.124,29.795,66.416,9,0.2,0,0,1,1
275.58,57.84,29.71,137.79,2,0.0,0,0,0,2
339.18,67.80000000000001,29.7,169.59,2,0.0,1,1,0,3
415.1826,105.04259999999996,29.69,138.3942,3,0.17,0,0,1,1
217.58400000000003,19.038600000000013,13.75,108.79200000000002,2,0.2,0,0,0,2
221.71199999999996,-66.52799999999999,29.630000000000006,55.42799999999998,4,0.4,0,0,1,1
282.66,64.97999999999999,29.626,94.22,3,0.0,0,0,1,1
276.9378,46.6578,29.62,138.4689,2,0.17,0,0,0,2
139.50000000000003,11.16,29.62,139.50000000000003,1,0.0,0,0,0,2
183.36,27.48,29.62,183.36,1,0.0,1,1,0,3
143.976,8.998500000000009,9.59,47.992,3,0.2,0,0,1,1
246.48,14.76,29.6,123.24,2,0.0,0,0,0,2
226.59,-16.410000000000004,29.55,113.295,2,0.17,0,0,0,2
182.58,43.8,29.5,91.29,2,0.0,0,0,0,2
159.66000000000003,79.8,29.448,53.22000000000001,3,0.0,0,0,1,1
509.04,-8.520000000000072,29.421,254.52,2,0.4,0,0,0,2
249.93,59.94,29.38,83.31,3,0.0,0,0,1,1
259.74,46.74,29.38,129.87,2,0.0,0,0,0,2
184.92,24.03,29.36,184.92,1,0.0,1,1,0,3
166.05,-83.10000000000002,29.19,33.21,5,0.5,0,0,1,1
122.382,-24.4764,7.54,40.794000000000004,3,0.4,0,0,1,1
82.76400000000002,-179.37599999999995,29.09,41.38200000000001,2,0.7,1,1,0,3
299.295,-6.704999999999992,29.07,59.859,5,0.1,0,0,1,1
277.185,26.085,29.06,55.437,5,0.15,0,0,1,1
222.384,16.678799999999995,30.17,111.192,2,0.2,0,0,0,2
176.88,-28.319999999999997,29.05,44.22,4,0.5,0,0,1,1
524.28,10.44,29.043000000000003,87.38,6,0.0,0,0,1,1
233.56800000000004,67.12799999999997,29.015,77.85600000000002,3,0.2,0,0,1,1
249.18,59.76000000000001,28.98,124.59,2,0.0,0,0,0,2
330.075,14.625,28.96,66.015,5,0.1,0,0,1,1
743.9879999999998,-123.99800000000009,73.55,371.994,2,0.4,0,0,0,2
197.424,-59.29600000000001,28.958000000000002,49.356,4,0.4,0,0,1,1
1272.4199999999996,38.16,28.944000000000003,424.13999999999993,3,0.0,0,0,1,1
309.36,102.06000000000002,28.916999999999998,103.12,3,0.0,0,0,1,1
278.70000000000005,83.58,28.91,139.35000000000002,2,0.0,1,1,0,3
436.8,-338.63999999999993,28.9,54.6,8,0.6,1,1,1,3
781.7759999999997,-482.124,28.854000000000006,260.5919999999999,3,0.4,0,0,1,1
226.59,-16.410000000000004,28.83,113.295,2,0.17,0,0,0,2
464.5,199.7,28.813000000000002,92.9,5,0.0,0,0,1,1
323.028,50.148,28.8,80.75699999999998,4,0.1,0,0,1,1
326.3643,43.2243,28.79,108.7881,3,0.17,0,0,1,1
182.304,-82.05600000000003,28.783,60.768,3,0.4,0,0,1,1
721.395,33.94499999999999,28.76,144.279,5,0.15,0,0,1,1
199.53,15.93,28.75,66.50999999999999,3,0.0,0,0,1,1
336.36,36.96,28.691000000000006,112.12,3,0.0,0,0,1,1
385.42,26.880000000000006,28.619,55.06,7,0.0,0,0,1,1
443.98800000000006,88.78800000000003,28.59,110.99700000000001,4,0.1,0,0,1,1
260.715,-177.34499999999997,28.59,37.245,7,0.5,0,0,1,1
382.5,-76.5,28.5,382.5,1,0.4,0,0,0,2
205.4025,62.7525,28.5,68.4675,3,0.15,0,0,1,1
366.72,54.96,28.48,183.36,2,0.0,1,1,0,3
184.76,40.64,28.445,92.37999999999998,2,0.0,0,0,0,2
219.096,-58.464,28.42,54.774,4,0.4,0,0,1,1
238.734,-139.26600000000002,28.4,79.57799999999997,3,0.4,0,0,1,1
224.15400000000002,34.854,28.37,112.07700000000001,2,0.1,0,0,0,2
527.688,187.608,28.33,65.961,8,0.1,0,0,1,1
309.36,102.06000000000002,28.28,103.12,3,0.0,0,0,1,1
223.20000000000005,-39.060000000000024,28.276,74.40000000000002,3,0.2,0,0,1,1
1051.8239999999998,-111.45600000000002,28.26,131.47799999999998,8,0.15,0,0,1,1
251.586,30.726,28.26,125.793,2,0.1,0,0,0,2
276.96,11.04,28.24,138.48,2,0.0,1,1,0,3
350.64,-46.79999999999998,28.2,43.83,8,0.4,0,0,1,1
391.32,144.72,28.183000000000003,43.48,9,0.0,0,0,1,1
353.124,-45.75599999999999,28.18,117.70799999999998,3,0.15,0,0,1,1
409.5,-172.07999999999996,28.15,68.25,6,0.5,0,0,1,1
277.14,60.96,28.134,92.38,3,0.0,0,0,1,1
201.285,64.845,28.09,67.095,3,0.1,0,0,1,1
378.27,75.62999999999997,28.01,94.5675,4,0.25,0,0,1,1
287.97,77.75189999999998,43.98,95.99,3,0.0,0,0,1,1
235.56900000000002,49.869,27.98,117.7845,2,0.15,0,0,0,2
697.2,132.45000000000002,27.98,139.44,5,0.0,0,0,1,1
336.2399999999999,100.86,27.976,112.07999999999998,3,0.0,0,0,1,1
398.52,87.66,27.971,44.28,9,0.0,0,0,1,1
592.8750000000001,69.67499999999998,27.95,118.57500000000002,5,0.15,0,0,1,1
346.0800000000001,108.08,27.946,69.21600000000001,5,0.2,0,0,1,1
501.66000000000014,50.1,27.93,125.41500000000002,4,0.1,0,0,1,1
425.0,59.5,27.914,425.0,1,0.0,0,0,0,2
136.99,36.98730000000001,2.61,136.99,1,0.0,0,0,0,2
335.98800000000006,37.277999999999984,27.78,111.99600000000001,3,0.1,0,0,1,1
354.47999999999985,166.6,27.743,50.63999999999999,7,0.0,0,0,1,1
459.36,13.77,27.71,153.12,3,0.0,0,0,1,1
199.53,15.93,27.68,66.50999999999999,3,0.0,0,0,1,1
389.61,15.57,27.56,129.87,3,0.0,0,0,1,1
109.935,-17.594999999999985,27.55,36.645,3,0.5,0,0,1,1
235.188,-43.117800000000045,38.61,117.594,2,0.4,0,0,0,2
314.415,36.94499999999999,27.51,104.805,3,0.15,0,0,1,1
340.2585,32.7285,27.44,113.4195,3,0.17,0,0,1,1
165.17999999999995,52.8,27.44,82.58999999999997,2,0.0,0,0,0,2
422.5032,132.34320000000002,27.42,140.8344,3,0.17,0,0,1,1
107.118,-21.423599999999997,14.1,35.706,3,0.4,0,0,1,1
238.78799999999998,84.88799999999999,27.39,79.596,3,0.1,0,0,1,1
333.7800000000001,50.04,27.39,166.89,2,0.0,0,0,0,2
504.60000000000014,20.160000000000004,27.385,84.10000000000002,6,0.0,0,0,1,1
26.375999999999998,2.637599999999999,3.72,6.593999999999999,4,0.4,0,0,1,1
136.59,23.22,27.34,136.59,1,0.0,0,0,0,2
369.856,41.536,27.293000000000003,92.464,4,0.2,0,0,1,1
260.88,-67.92000000000002,27.18,32.61,8,0.5,0,0,1,1
373.896,128.73600000000005,27.09,124.632,3,0.1,0,0,1,1
159.48,52.62,27.08,79.74,2,0.0,0,0,0,2
440.8794,26.51939999999999,27.07,73.4799,6,0.17,0,0,1,1
588.9225,124.6725,27.04,117.7845,5,0.15,0,0,1,1
244.0,56.1,26.916000000000004,48.8,5,0.0,0,0,1,1
184.92,24.03,26.86,184.92,1,0.0,1,1,0,3
203.688,-67.93200000000002,26.855999999999998,67.89599999999999,3,0.4,0,0,1,1
1333.92,199.92,26.77,166.74,8,0.0,0,0,1,1
404.88,121.44,26.734,101.22,4,0.0,0,0,1,1
47.976000000000006,4.797600000000003,6.65,15.992,3,0.2,0,0,1,1
306.24,9.18,26.67,153.12,2,0.0,0,0,0,2
328.64,55.84,26.651,82.16,4,0.0,0,0,1,1
126.0,54.17999999999999,26.59,126.0,1,0.0,1,1,0,3
136.59,0.0,26.56,136.59,1,0.0,1,1,0,3
348.16,80.0,26.541000000000004,43.52,8,0.0,0,0,1,1
600.5880000000001,-370.51199999999994,26.54,100.098,6,0.4,0,0,1,1
309.36,102.06000000000002,26.535000000000004,103.12,3,0.0,0,0,1,1
492.96,29.52,26.52,123.24,4,0.0,1,1,1,3
365.25,116.85,26.47,73.05,5,0.0,0,0,1,1
287.88,35.985,24.23,95.96,3,0.2,0,0,1,1
437.85,131.35499999999996,21.61,145.95,3,0.0,0,0,1,1
182.304,9.024,26.4,45.57599999999999,4,0.4,0,0,1,1
346.0800000000001,108.08,26.346999999999998,69.21600000000001,5,0.2,0,0,1,1
226.83900000000003,21.819,26.24,113.4195,2,0.17,0,0,0,2
193.9275,72.96750000000002,26.23,64.6425,3,0.15,0,0,1,1
215.55,94.76999999999998,26.17,71.85,3,0.0,0,0,1,1
390.6,-221.3400000000001,26.105999999999998,55.8,7,0.4,0,0,1,1
119.93999999999998,15.99199999999999,15.91,11.993999999999998,10,0.4,0,0,1,1
336.06,57.12,25.85,168.03,2,0.0,0,0,0,2
520.38,150.84,25.82,173.46,3,0.0,0,0,1,1
162.3978,-23.5422,25.75,54.1326,3,0.17,0,0,1,1
186.8895,59.3595,25.7,62.2965,3,0.15,0,0,1,1
221.7,68.7,25.689,44.33999999999999,5,0.0,0,0,1,1
136.14,10.86,25.683000000000003,45.38,3,0.0,0,0,1,1
579.9499999999998,168.1854999999999,187.03,115.98999999999998,5,0.0,0,0,1,1
444.88,17.76,25.67,111.22,4,0.0,0,0,1,1
75.69000000000003,-121.11,25.66,37.84500000000001,2,0.7,0,0,0,2
153.12,4.59,25.6,153.12,1,0.0,0,0,0,2
424.1,16.96,25.557,424.1,1,0.0,0,0,0,2
388.161,27.261000000000024,25.55,64.69349999999999,6,0.15,0,0,1,1
15.992,-2.9985000000000017,1.44,15.992,1,0.2,0,0,0,2
347.4375,16.237499999999994,25.47,69.4875,5,0.15,0,0,1,1
356.6178,133.1478,25.4,118.8726,3,0.17,0,0,1,1
